tweet_text,class_label
RT @CardinalNichols: We pray for the eternal repose of all who have died and for those affected by the earthquake and aftershocks. #ItalyEa,sympathy_and_support
"@JohannahDarling please send a message to (+39) 45500 to donate 2 euros, italy needs you #PrayForItaly",rescue_volunteering_or_donation_effort
"RT @TheDailyEdge: #ItalyEarthquake Death toll in Amatrice alone now at 86, reports Bill Neely, NBC News",injured_or_dead_people
Watching #news is agonizing.I want to cry ὡ6ὢ2 Thanks to the heroes:the rescuers #PrayingForItaly #ItalyEarthquake #TerremotoItalia #terremoto,sympathy_and_support
"RT @ihopkc: Lord, let Your peace comfort and strengthen those affected by yesterdays earthquake in Italy. Amen. #prayforItaly",sympathy_and_support
RT @PerfectFdn: Italy Earthquake Relief and Recovery Fund ! Donate -  Kindly Spread the world Plz RT #aiutiterremoto,rescue_volunteering_or_donation_effort
RT @WellandBridge13: Our thoughts and prayers are with Italy at this time! #ItalyEarthquake #Italy #PrayingForItaly #Bridge13 #Welland http,sympathy_and_support
Thoughts and prayers today for all the victims of #earthquakeitaly May their families be comforted. #PrayforItaly,sympathy_and_support
#ItalyEarthquake #TerremotoItalia Per dare un contributo / To donate IBAN IT17E0335901600100000145551 BIC BCITITMX. Grazie / Thank You,rescue_volunteering_or_donation_effort
Our thoughts are with all the people in Umbria #ItalyEarthquake. Love and prayers to you all.❤️,sympathy_and_support
RT @WhoWhatWear: Our thoughts and prayers are with everyone affected by the earthquakes this morning #prayforitaly #prayforburma ὤF,sympathy_and_support
"@EnricaCarosella #ItalyEarthquake comfort and support. Thank You to all emergency units, volunteers, doctors, everyone",sympathy_and_support
"check out, Ill sell a print for earthquake victims #PrayingForItaly #ItalyEarthquake #Amatrice #luttonazionale",sympathy_and_support
#donate everything you have! #prayforItaly #kindness,rescue_volunteering_or_donation_effort
We thank you for the support. Grazie dallItalia. ❤️ὢ2 #terremoto,sympathy_and_support
"If u can, pls pray for the victims and their families. Thank U all! ὤF #ItalyEarthquake #PrayingForItaly",sympathy_and_support
RT @VOANews: Extensive damage in Italian hilltop town of Pescara del Tronto after 6.2 #ItalyEarthquake,infrastructure_and_utility_damage
@amcounasse How to support victims of the Earthquake thanx you,requests_or_urgent_needs
RT @EUintheUS: Mourning the loss of life from the #ItalyEarthquake at the EU today. #terremoto,sympathy_and_support
RT @GabrielSeriesFP: Our thoughts and prayers go out to the victims of todays earthquake. #PrayforItaly ὤFἿC,sympathy_and_support
Economic effects of earthquakes :(( #ItalyEarthquake #TerremotoItalia #terremoto #earthquakeitaly #earthquake,other_relevant_information
RT @XHNews: At least 38 people were killed in the 6.0-magnitude #ItalyEarthquake on Wednesday,injured_or_dead_people
@RestingPlatypus please spread the world. Text to 45550 to donate €2 for the victims of the earthquake in Italy. Thank you.#ItalyEarthquake,rescue_volunteering_or_donation_effort
"RT @GlobalGiving: Survivors of the 6.2M #ItalyEarthquake need emergency supplies like food, water, and medicine — donate today",requests_or_urgent_needs
Praying for Italy after a 6.2 magintude earthquake hit last night. #ItalyEarthquake,sympathy_and_support
RT @AlisonBurnsJazz: #ItalyEarthquake #DisplacedEarthQuakePets PLS PLS DONATE or RT &amp; help  @rickygervais @PeterEgan,rescue_volunteering_or_donation_effort
RT @wendilynnmakeup: Donate Directly #ItalyEarthquake,rescue_volunteering_or_donation_effort
RT @JosephineMcK: After #italyearthquake #Amatrice mayor says we are determined to rebuild town in same place #terremoto,other_relevant_information
"RT @Justinjerry00: This is so heartbreaking, My thoughts and prayers are with you. #PrayersForItaly #PrayForItaly",sympathy_and_support
RT @niaforg: A letter from #NIAFs President @JohnMViola on our efforts to raise money for victims of #ItalyEarthquake. #NIAFblog,rescue_volunteering_or_donation_effort
Italian American Relief dedicated providing relief for the victims affected by the #ItalyEarthquake,rescue_volunteering_or_donation_effort
RT @VicenteLozadaB: #Drone footage shows extent of damage after #ItalyEarthquake.  Fuente: @Reuters @chematierra @,infrastructure_and_utility_damage
"RT @OfficialDamie: Prayers &amp; love to all of Italy. Hope everyone affected is safe, stay strong ὉA❤️ #PrayForItaly",sympathy_and_support
British couple killed in #ItalyEarthquake named as Will &amp; Maria Henniker-Gotley. Their two children survived. @SkyNews,injured_or_dead_people
"#PrayForItaly donate, donate἞E἟9❤️",rescue_volunteering_or_donation_effort
"RT @monksofnorcia: Monks ask for more prayers; aftershocks still coming, some of them quite violent. Each brings more damage. #terremoto #I",sympathy_and_support
"RT @MailOnline: Death toll from #ItalyEarthquake rises to 120, according to Italian PM",injured_or_dead_people
RT @jaynepalorg: Stay strong and safe #Italy #Nepal is with you! #ItalyEarthquake #ItalyQuake #terremoto,sympathy_and_support
RT @RedCrossNorth: Our colleagues in the Italian Red Cross continue to carry out their search and rescue work. #ItalyEarthquake,rescue_volunteering_or_donation_effort
RT @PaulAtk52540619: @wawwoski1 an absolute tragedy but credit to these brave firefighters and the rescue dogs.#ItalyEarthquake,sympathy_and_support
RT @HadidNewsita: #PrayForItaly pray for everyone we last night hear Earthquake but now the deads are 120 and more pray pray pray,sympathy_and_support
Volunteers distributing food near #Amatrice #ItalyEarthquake #terremoto,rescue_volunteering_or_donation_effort
My heart bleeds #terremoto #ItalyEarthquake,other_relevant_information
"RT @harvylicious: #ItalyEarthquake Text or call 45500 to donate, or whatever you do to donate is a huge help! #PrayingForItaly Thanks Ὁ6",rescue_volunteering_or_donation_effort
"RT @GabRosenberg: Following the devastating #ItalyEarthquake, IsraAID disaster response team was the 1st foreign NGO to arrive &amp; help",rescue_volunteering_or_donation_effort
RT @MickieJames: Prayers go out to everyone affected by the #ItalyEarthquake⚡️ Before and after pictures from the Italy earthquake”,sympathy_and_support
"RT @purposhes: please, sign this petition to help all the victims἞E἟9  #PrayingForItaly #prayforitaly",rescue_volunteering_or_donation_effort
RT @AstonMerrygold: Love and thoughts go out to Italy ❤️ #AM #italy #prayforitaly,sympathy_and_support
"People of several nationalities, workers and students, have died in #ItalyEarthquake.",injured_or_dead_people
"i am listening to the news and im totally shooked, i just wanna cry #terremoto #ItalyEarthquake #prayforitaly",sympathy_and_support
@skinskinny thanks from#Italy But now we need urgent aids for the area hit by the #earthquake ὢ2 #ItalyEarthquake #terremoto #PrayersForItaly,requests_or_urgent_needs
"RT @BillNeelyNBC: Hopes of finding more survivors in #ItalyEarthquake are fading. 267 dead,scores missing &amp; more aftershocks. My report on",injured_or_dead_people
"If you want to help #PrayforItaly, please also help us lobby for better anti-seismic regulations and better standards for existing buildings",sympathy_and_support
Heres a link if you want to #donate to help victims of #ItalyEarthquake:,rescue_volunteering_or_donation_effort
RT @SophiaBush: 1. Reports coming out of #ItalyEarthquake say that folks in the town affected will be in dire need of blankets and warm clo,requests_or_urgent_needs
"Dumnezeu_exista: credendovidens: RT since33: #ItalyEarthquake #PrayforItaly Lord have mercy on all victims, their",sympathy_and_support
RT @squintsw: my deepest sympathy goes to those who have been affected by this earthquake. #PrayForItaly,sympathy_and_support
COUNTRY CONTINUES TO SHAKE #PrayForItaly #TerremotoItalia #Amatrice #Italy #news #earthquake #ItalyEarthquake,sympathy_and_support
RT @fabiodelton: #UniCreditTower has been lit up to honor victims of #earthquake in Italy #prayforitaly,sympathy_and_support
"RT @andreas212nyc: From @airbnb_it to @crocerossa + @niaforg, how to help those affected by the #earthquake in Italy",rescue_volunteering_or_donation_effort
"Prau and help also, please!",requests_or_urgent_needs
"RT @Tanya_Diaaz: One of my friends, Maria, died during the #ItalyEarthquake.. My thoughts are with her family, and her sister younger @aest",injured_or_dead_people
@MelissaPonzio1 can you send a prayer for Italian victims ? ὡ4἞E἟9 #earthquake #PrayForItaly,sympathy_and_support
RT @CoR_President: Following the news from #ItalyEarthquake w. great sadness. We stand in solidarity w. affected families &amp; communities in,sympathy_and_support
#Renzi promises to rebuild devastated towns of Umbria and Lazio  via @FT #ItalyEarthquake #Amatrice #terremoto,infrastructure_and_utility_damage
"238 ppl rescued from the rubble. Rescuers continue their work, but theres little hope left. 900 aftershocks so far. #ItalyEarthquake",rescue_volunteering_or_donation_effort
"RT @ricdil1: Not only humans, rescue of a dog. #ItalyEarthquake #PrayingForItaly",rescue_volunteering_or_donation_effort
RT @ALDEgroup: Our thoughts are with people affected by #ItalyEarthquake.,sympathy_and_support
#PrayForAmatrice My prayers go out to the people. There is news that 120 people got killed #earthquake #ItalyEarthquake,sympathy_and_support
"We are so grateful for the doctors, volunteers and anyone who are helping us ἞E἟9 Uniti siamo una forza,non dobbiamo arrenderci #PrayForItaly",sympathy_and_support
Please text or call 45500 to donate if you can. They need food and clothes. #PrayingForItaly #ItalyEarthquake,rescue_volunteering_or_donation_effort
"RT @BriannaPar_: Deepest thoughts and prayers to my friends, family and the people of Italy who were effected by the earthquake . #prayforI",sympathy_and_support
RT @Ed_is_my_safety: @LiamPayne PLEASE RETWEET THIS! SEND €2 AT 45500 TO HELP ITALY ITS SO IMPORTANT FOR US PLEASE #PrayforItaly,requests_or_urgent_needs
"Today is the day of national mourning in Italy for the earthquake victims, Ὁ4ὤF #luttonazionale #TerremotoItalia #PrayForItaly",sympathy_and_support
I will still #RISE #terremoto #PrayForItaly ❤️❤️,sympathy_and_support
"RT @angeIyhs: send 2€ to 45500 for a little help for italy. we need it, please #PrayForItaly",rescue_volunteering_or_donation_effort
RT @SputnikInt: Central #ItalyEarthquake claims 267 lives  #terremoto,injured_or_dead_people
RT @AVRadio: #PrayForItaly ὤF❤἞E἟9 Death toll climbing ὢD Pray for our world #TimeForMiracles #NP #AdamLambert All our love ❤️❤️❤️,sympathy_and_support
RT @MSF_USA: We express our solidarity to the communities affected by the #earthquake that stuck central #Italy this morning. #ItalyEarthqu,sympathy_and_support
RT @Luzia97106517: #TerremotoItalia #PrayForItaly ὤF My thoughts and prayers to the beautiful Italian people #Amatrice #ForzaItalia ἞E἟9 htt,sympathy_and_support
RT @RyanTedderIta: A prayer for the victims of the earthquake that hit central Italy last night ὤFἿB❤️἞E἟9 #Italy #Amatrice #PrayForItaly,sympathy_and_support
RT @QariZiyaadPatel: Our thoughts and prayers go out to the families affected by the #ItalyEarthquake Hope that more survivors will be foun,sympathy_and_support
Spanish newlywed named as victim in Italy earthquake -  #ItalyEarthquake,injured_or_dead_people
RT @Kat_McNamara: My thoughts and prayers go out to all those affected by the #ItalyEarthquake. Stay safe and hold your loved ones close. ❤️,sympathy_and_support
RT @BarcaBoy980: Italy to test earthquake predictor to reduce deaths and damage  #PrayForItaly,other_relevant_information
RT @mommyinbklyn: Thoughts and prayers with ἞E἟9ὢ2 #Italy #Amatrice #ItalyEarthquake #italia #terremoto,sympathy_and_support
When a mayor proclaims that his town is no more you know its truly horrific and Death Toll rising by the minute. #PrayForItaly ὤFἿD἞E἟9ὤFἿD἞E἟9,sympathy_and_support
Italy quake death toll nears 250 as rescuers search demolished towns  #ItalyEarthquake #Italy,injured_or_dead_people
PLEASE HELP US TO SPREAD THE WORD @Nashgrier,sympathy_and_support
RT @HaveBey: Guys #terremoto #PrayforItaly @ArianaGrande @ArianaGr_ITA @joangrande ἞E἟9,sympathy_and_support
"247 people dead  The youngest is a baby who was only 8 months old ! ὢ5ὢ5 I have no words, only tears ὢD #PrayForItaly ἞E἟9",injured_or_dead_people
"RT @KingHSUpdates: #PrayForItaly. Awful news, our prayers go out to everyone affected right now. ❤️",sympathy_and_support
"Italy earthquake: 247 deaths, towns completely ruined #ItalyEarthquake #amatrice now @ilario82 on air @RaiNews",injured_or_dead_people
RT @ouhyeahharry: My thoughts are with every victim. It makes me so sad.ὡ4 #PrayForItaly,sympathy_and_support
Sending positive thoughts and prayers to victims and our family in Italy. ἞E἟9 Vi vogliamo bene Italia #ItalyEarthquake #italia,sympathy_and_support
"For those who love our beloved #Italy all over the world, please HELP with #ItalyEarthquake with all you can do! #PrayingForItaly",sympathy_and_support
Our thoughts and prayers go out to all those affected by the #ItalyEarthquake. #PrayforItaly,sympathy_and_support
"RT @DavideDenti: Dudes, we dont need prayers. We need a serious plan for hydrogeological risk reduction and management. #terremoto",sympathy_and_support
